seq,Timestamp,Latitude,Longitude,vel_ts,boat_linear_x,boat_linear_y,z,boat_heading,depth_ts,depth,wind_ts,wind_sensor_speed,wind_sensor_dir,current_ts,current_star_front,current_port_front,current_port_rear,current_star_rear
seq,Timestamp,Latitude,Longitude,vel_ts,boat_linear_x,boat_linear_y,z,boat_heading,depth_ts,depth,wind_ts,wind_sensor_speed,wind_sensor_dir,current_ts,current_star_front,current_port_front,current_port_rear,current_star_rear
seq,Timestamp,Latitude,Longitude,vel_ts,boat_linear_x,boat_linear_y,z,boat_heading,depth_ts,depth,wind_ts,wind_sensor_speed,wind_sensor_dir,current_ts,current_star_front,current_port_front,current_port_rear,current_star_rear
316,1455208568.27,34.1332109,-81.2890182,1455208568.27,0.0282842712475,0.0282842712475,0.0,264.13,1455208571.81,-1.0,1455208568.24,2.0,293,1455208567.86,0.0,0.0,0.0,0.0
317,1455208569.77,34.1332111,-81.2890178,1455208569.77,0.0995038220239,-0.00994934181894,0.0,262.48,1455208573.4,-1.0,1455208570.25,2.0,293,1455208569.86,0.0,0.0,0.0,0.0
318,1455208570.77,34.1332112,-81.2890177,1455208570.77,0.0636396103068,0.0636396103068,0.0,261.29,1455208574.7,-1.0,1455208571.26,2.59999990463,315,1455208570.87,0.0,0.0,0.0,0.0
319,1455208573.27,34.1332117,-81.2890171,1455208573.27,0.0,0.0,0.0,260.12,1455208577.1,-1.0,1455208573.18,2.0,315,1455208573.87,0.0,0.0,0.0,0.0
320,1455208575.27,34.1332123,-81.2890157,1455208575.27,0.0357755424148,0.0178916339367,0.0,258.97,1455208578.83,-1.0,1455208575.2,2.0,315,1455208574.87,0.0,0.0,0.0,0.0
321,1455208576.27,34.1332126,-81.289015,1455208576.27,0.0574614105103,0.105347929748,0.0,259.05,1455208580.14,-1.0,1455208576.21,2.0,315,1455208576.88,0.0,0.0,0.0,0.0
322,1455208577.77,34.1332133,-81.2890151,1455208577.77,-0.0995038220239,0.00994934181894,0.0,258.79,1455208581.41,-1.0,1455208578.23,2.0,315,1455208577.88,0.0,0.0,0.0,0.0
323,1455208578.77,34.1332135,-81.2890147,1455208578.77,0.0428718428248,0.0257294596291,0.0,258.71,1455208582.63,-1.0,1455208579.24,2.0,315,1455208578.88,0.0,0.0,0.0,0.0
324,1455208580.27,34.1332139,-81.2890142,1455208580.27,0.0643394737479,0.0275759336714,0.0,258.67,1455208583.8,-1.0,1455208580.25,1.29999995232,270,1455208579.88,0.0,0.0,0.0,0.0
325,1455208581.27,34.1332142,-81.2890141,1455208581.27,-0.0388391099214,0.0582367885491,0.0,258.57,1455208584.93,-1.0,1455208581.26,1.29999995232,225,1455208581.89,0.0,0.0,0.0,0.0
326,1455208582.77,34.1332144,-81.2890147,1455208582.77,0.0178853896542,0.0357786645491,0.0,258.46,1455208586.5,-1.0,1455208583.18,1.29999995232,270,1455208582.89,0.0,0.0,0.0,0.0
327,1455208584.27,34.1332145,-81.2890152,1455208584.27,-0.0178916339367,0.0357755424148,0.0,258.64,1455208587.81,-1.0,1455208584.19,1.29999995232,270,1455208583.89,0.0,0.0,0.0,0.0
328,1455208586.27,34.1332141,-81.2890168,1455208586.27,-0.0399999464074,-0.0300000714566,0.0,257.4,1455208590.2,-1.0,1455208586.21,1.29999995232,293,1455208586.9,0.0,0.0,0.0,0.0
329,1455208588.26,34.1332151,-81.2890169,1455208588.26,0.0793813667424,0.00992968348491,0.0,255.26,1455208591.94,-1.0,1455208588.23,1.29999995232,225,1455208588.9,0.0,0.0,0.0,0.0
330,1455208589.76,34.1332164,-81.2890159,1455208589.76,0.0282842712475,-0.0282842712475,0.0,254.06,1455208593.3,-1.0,1455208590.24,1.29999995232,225,1455208589.91,0.0,0.0,0.0,0.0
331,1455208590.77,34.1332169,-81.2890153,1455208590.77,0.06,3.67394039744e-18,0.0,252.66,1455208594.52,-1.0,1455208591.15,2.20000004768,270,1455208590.91,0.0,0.0,0.0,0.0
332,1455208592.27,34.1332179,-81.2890151,1455208592.27,-0.0468520031301,-0.0374818596483,0.0,250.65,1455208595.8,-1.0,1455208592.16,2.0,270,1455208591.91,0.0,0.0,0.0,0.0
333,1455208593.27,34.1332187,-81.2890152,1455208593.27,0.116270512848,0.0581478102944,0.0,249.25,1455208596.92,-1.0,1455208593.17,2.0,270,1455208593.91,0.0,0.0,0.0,0.0
334,1455208594.26,34.1332193,-81.2890154,1455208594.26,-0.00948934201186,0.0284596624748,0.0,247.89,1455208598.1,-1.0,1455208594.18,1.29999995232,270,1455208594.92,0.0,0.0,0.0,0.0
335,1455208595.77,34.1332201,-81.2890156,1455208595.77,0.0166409764683,0.0249615284424,0.0,245.58,1455208599.6,-1.0,1455208596.2,1.29999995232,270,1455208595.92,0.0,0.0,0.0,0.0
336,1455208597.27,34.1332205,-81.2890159,1455208597.27,0.00969719632274,0.0388067569307,0.0,243.44,1455208600.93,-1.0,1455208597.21,2.0,270,1455208597.92,0.0,0.0,0.0,0.0
337,1455208599.77,34.1332206,-81.2890171,1455208599.77,-0.00986154050706,-0.0591840351685,0.0,239.89,1455208603.32,-1.0,1455208600.24,0.699999988079,270,1455208599.93,0.0,0.0,0.0,0.0
338,1455208601.26,34.1332201,-81.2890173,1455208601.26,0.0374736818603,0.0468585442351,0.0,236.57,1455208605.1,-1.0,1455208601.15,1.5,270,1455208601.94,0.0,0.0,0.0,0.0
339,1455208602.77,34.1332193,-81.2890159,1455208602.77,0.0749637192965,-0.0937040062603,0.0,231.6,1455208606.4,-1.0,1455208603.17,1.29999995232,270,1455208602.94,0.0,0.0,0.0,0.0
340,1455208603.77,34.1332187,-81.2890147,1455208603.77,-0.02,-3.67394039744e-18,0.0,227.02,1455208607.7,-1.0,1455208604.18,0.699999988079,270,1455208603.94,0.0,0.0,0.0,0.0
341,1455208605.26,34.1332189,-81.289014,1455208605.26,0.0581275163762,0.116280659785,0.0,224.71,1455208608.9,-1.0,1455208605.19,1.29999995232,270,1455208604.94,0.0,0.0,0.0,0.0
342,1455208606.26,34.1332197,-81.2890138,1455208606.26,0.0365488892068,0.0822446271665,0.0,223.44,1455208610.1,-1.0,1455208606.2,0.699999988079,270,1455208606.94,0.0,0.0,0.0,0.0
343,1455208607.26,34.1332201,-81.2890127,1455208607.26,0.116415191579,0.0291119076954,0.0,221.69,1455208611.2,-1.0,1455208607.21,1.29999995232,270,1455208607.94,0.0,0.0,0.0,0.0
344,1455208608.77,34.1332208,-81.2890107,1455208608.77,0.0869532506853,0.0966391856094,0.0,218.43,1455208612.72,-1.0,1455208609.22,1.29999995232,315,1455208608.95,0.0,0.0,0.0,0.0
345,1455208610.26,34.1332212,-81.2890096,1455208610.26,0.0565685424949,0.0565685424949,0.0,216.47,1455208614.1,-1.0,1455208610.23,1.29999995232,315,1455208610.95,0.0,0.0,0.0,0.0
346,1455208612.76,34.1332229,-81.2890084,1455208612.76,0.00994934181894,0.0995038220239,0.0,216.06,1455208616.44,-1.0,1455208613.16,1.29999995232,0,1455208612.95,0.0,0.0,0.0,0.0
347,1455208614.26,34.1332229,-81.289007,1455208614.26,0.103372753027,0.0376041743897,0.0,214.31,1455208618.2,-1.0,1455208615.18,0.699999988079,0,1455208614.96,0.0,0.0,0.0,0.0
348,1455208615.76,34.1332232,-81.2890063,1455208615.76,-0.0189786840237,0.0569193249497,0.0,212.15,1455208619.5,-1.0,1455208616.19,0.699999988079,0,1455208615.96,0.0,0.0,0.0,0.0
349,1455208617.26,34.1332239,-81.2890054,1455208617.26,0.0536633136222,0.0268374509051,0.0,209.94,1455208620.8,-1.0,1455208617.2,0.699999988079,0,1455208616.96,0.0,0.0,0.0,0.0
350,1455208618.26,34.1332242,-81.289005,1455208618.26,-0.0388050638596,-0.00970396923182,0.0,208.56,1455208622.0,-1.0,1455208618.21,0.699999988079,0,1455208618.97,0.0,0.0,0.0,0.0
351,1455208619.26,34.1332239,-81.2890049,1455208619.26,0.0268374509051,-0.0536633136222,0.0,207.14,1455208623.2,-1.0,1455208619.22,0.699999988079,0,1455208619.97,0.0,0.0,0.0,0.0
352,1455208620.76,34.1332236,-81.2890042,1455208624.26,0.085383954732,-0.0284531241576,0.0,203.7,1455208624.3,-1.0,1455208624.16,0.0,0,1455208623.98,0.0,0.0,0.0,0.0
353,1455208625.26,34.1332237,-81.2890024,1455208625.76,0.0249615284424,-0.0166409764683,0.0,202.76,1455208625.9,-1.0,1455208625.17,0.699999988079,0,1455208625.98,0.0,0.0,0.0,0.0
354,1455208626.76,34.1332238,-81.2890017,1455208627.26,0.00894581696837,-0.0178877712074,0.0,202.23,1455208627.2,-1.0,1455208627.19,0.699999988079,0,1455208626.99,0.0,0.0,0.0,0.0
355,1455208629.26,34.1332239,-81.289,1455208629.26,-0.07,-1.2858791391e-17,0.0,199.88,1455208629.6,-1.0,1455208629.21,1.29999995232,45,1455208628.99,0.0,0.0,0.0,0.0
356,1455208631.26,34.1332241,-81.2889989,1455208631.26,-0.126668108422,-0.0292436370647,0.0,201.13,1455208631.31,-1.0,1455208631.13,2.0,45,1455208631.0,0.0,0.0,0.0,0.0
357,1455208632.26,34.1332254,-81.2889998,1455208632.26,-0.0294175936203,0.147087066684,0.0,204.96,1455208632.62,-1.0,1455208632.14,2.0,45,1455208632.0,0.0,0.0,0.0,0.0
358,1455208633.76,34.1332281,-81.2890014,1455208633.76,-0.0685636212282,0.166430255194,0.0,210.61,1455208633.9,-1.0,1455208633.15,2.0,45,1455208633.0,0.0,0.0,0.0,0.0
359,1455208634.77,34.1332303,-81.2890012,1455208634.77,0.00986154050706,0.0591840351685,0.0,212.98,1455208635.11,-1.0,1455208634.16,2.0,315,1455208635.0,0.0,0.0,0.0,0.0
360,1455208636.26,34.1332317,-81.2890011,1455208636.26,0.0388289450928,0.0582435663656,0.0,215.49,1455208636.3,-1.0,1455208636.18,2.0,315,1455208636.01,0.0,0.0,0.0,0.0
361,1455208637.26,34.1332321,-81.2890002,1455208637.26,0.00969719632274,0.0388067569307,0.0,216.78,1455208637.42,-1.0,1455208637.18,1.29999995232,0,1455208637.01,0.0,0.0,0.0,0.0
362,1455208638.76,34.1332318,-81.2889992,1455208638.76,0.0178853896542,0.0357786645491,0.0,218.55,1455208639.0,-1.0,1455208638.19,1.29999995232,315,1455208639.01,0.0,0.0,0.0,0.0
363,1455208640.26,34.1332311,-81.2889989,1455208640.26,0.0166409764683,0.0249615284424,0.0,219.78,1455208640.3,-1.0,1455208640.11,1.5,45,1455208640.01,0.0,0.0,0.0,0.0
364,1455208642.26,34.1332316,-81.2889984,1455208642.26,0.0141421356237,0.0141421356237,0.0,221.24,1455208642.7,-1.0,1455208642.13,0.699999988079,45,1455208642.02,0.0,0.0,0.0,0.0
365,1455208644.26,34.1332323,-81.2889987,1455208644.26,-0.0098058645401,0.0490290222279,0.0,222.4,1455208644.43,-1.0,1455208644.15,1.29999995232,90,1455208644.02,0.0,0.0,0.0,0.0
366,1455208645.27,34.1332322,-81.288999,1455208645.27,0.0763160035393,0.0477060541629,0.0,222.97,1455208645.74,-1.0,1455208645.16,0.699999988079,113,1455208645.03,0.0,0.0,0.0,0.0
367,1455208646.76,34.1332314,-81.2889988,1455208646.76,0.0,0.06,0.0,223.73,1455208647.01,-1.0,1455208646.17,0.699999988079,90,1455208646.03,0.0,0.0,0.0,0.0
368,1455208648.26,34.133231,-81.2889988,1455208648.26,-0.0763243286541,0.047692733781,0.0,224.31,1455208648.23,-1.0,1455208648.19,0.699999988079,45,1455208648.03,0.0,0.0,0.0,0.0
369,1455208649.26,34.133231,-81.2889984,1455208649.26,-0.0300000714566,0.0399999464074,0.0,224.77,1455208649.41,-1.0,1455208649.1,0.699999988079,315,1455208649.03,0.0,0.0,0.0,0.0
370,1455208650.26,34.1332309,-81.2889975,1455208649.77,-0.0428763328097,0.0257219766891,0.0,224.99,1455208650.54,-1.0,1455208650.11,0.699999988079,293,1455208650.04,0.0,0.0,0.0,0.0
371,1455208651.76,34.1332314,-81.2889962,1455208651.26,-0.0357755424148,-0.0178916339367,0.0,225.87,1455208652.1,-1.0,1455208651.11,1.29999995232,315,1455208652.04,0.0,0.0,0.0,0.0
372,1455208652.76,34.1332317,-81.2889963,1455208652.76,0.0399999464074,0.0300000714566,0.0,226.56,1455208653.42,-1.0,1455208653.13,1.29999995232,315,1455208653.04,0.0,0.0,0.0,0.0
373,1455208654.26,34.1332325,-81.2889962,1455208654.76,0.0,0.06,0.0,227.81,1455208655.81,-1.0,1455208655.15,1.29999995232,315,1455208655.05,0.0,0.0,0.0,0.0
374,1455208655.26,34.1332332,-81.288996,1455208656.26,0.0536633136222,0.0268374509051,0.0,229.11,1455208657.6,-1.0,1455208657.17,1.29999995232,293,1455208657.05,0.0,0.0,0.0,0.0
375,1455208657.26,34.1332341,-81.2889964,1455208657.76,4.89858719659e-18,-0.04,0.0,228.92,1455208658.9,-1.0,1455208656.16,2.0,315,1455208659.06,0.0,0.0,0.0,0.0
376,1455208658.26,34.1332344,-81.2889962,1455208658.76,-0.00707106781187,-0.00707106781187,0.0,228.7,1455208660.13,-1.0,1455208659.09,1.5,270,1455208660.06,0.0,0.0,0.0,0.0
377,1455208659.26,34.1332348,-81.288996,1455208660.26,0.0357755424148,0.0178916339367,0.0,228.69,1455208661.4,-1.0,1455208661.11,1.29999995232,270,1455208661.06,0.0,0.0,0.0,0.0
378,1455208660.76,34.1332356,-81.2889957,1455208661.26,-0.0166453328234,0.0249586236639,0.0,228.86,1455208662.53,-1.0,1455208662.12,1.29999995232,315,1455208662.06,0.0,0.0,0.0,0.0
379,1455208663.76,34.1332355,-81.2889952,1455208663.76,-0.0357786645491,0.0178853896542,0.0,229.27,1455208663.7,-1.0,1455208664.14,2.0,315,1455208664.07,0.0,0.0,0.0,0.0
380,1455208664.76,34.1332354,-81.2889955,1455208664.76,-0.06730513082,-0.0192358874323,0.0,228.9,1455208665.21,-1.0,1455208665.14,2.0,45,1455208665.07,0.0,0.0,0.0,0.0
381,1455208665.76,34.1332355,-81.2889958,1455208665.76,0.0776101277192,0.0194079384636,0.0,228.56,1455208666.54,-1.0,1455208666.15,1.29999995232,315,1455208666.07,0.0,0.0,0.0,0.0
382,1455208668.76,34.1332361,-81.2889959,1455208668.76,0.037136783555,0.0928485826881,0.0,227.07,1455208668.93,-1.0,1455208668.17,2.0,0,1455208668.08,0.0,0.0,0.0,0.0
383,1455208670.26,34.1332359,-81.2889945,1455208670.26,0.0464210498412,0.018576494062,0.0,226.25,1455208670.7,-1.0,1455208670.09,1.29999995232,0,1455208670.08,0.0,0.0,0.0,0.0
384,1455208671.76,34.1332358,-81.2889933,1455208671.76,0.0388050638596,0.00970396923182,0.0,225.44,1455208672.0,-1.0,1455208671.1,1.29999995232,315,1455208671.08,0.0,0.0,0.0,0.0
385,1455208673.26,34.1332357,-81.288993,1455208673.26,0.0673084870905,-0.019224140178,0.0,224.65,1455208673.3,-1.0,1455208673.12,1.29999995232,315,1455208673.08,0.0,0.0,0.0,0.0
386,1455208674.26,34.1332355,-81.2889931,1455208674.26,-0.03,-5.51091059616e-18,0.0,224.32,1455208674.5,-1.0,1455208674.13,2.0,315,1455208674.09,0.0,0.0,0.0,0.0
387,1455208675.26,34.1332351,-81.2889934,1455208675.26,-0.0675259147697,-0.0868346177196,0.0,224.08,1455208675.7,-1.0,1455208675.14,2.0,338,1455208675.09,0.0,0.0,0.0,0.0
388,1455208676.76,34.1332346,-81.2889943,1455208676.76,-0.06730513082,-0.0192358874323,0.0,223.58,1455208676.8,-1.0,1455208676.15,2.0,315,1455208676.09,0.0,0.0,0.0,0.0
389,1455208677.76,34.1332344,-81.2889949,1455208677.26,0.0282842712475,0.0282842712475,0.0,223.45,1455208678.33,-1.0,1455208678.17,1.29999995232,293,1455208678.1,0.0,0.0,0.0,0.0
390,1455208678.76,34.1332345,-81.2889951,1455208678.26,-0.0715573290982,0.0357707793084,0.0,223.83,1455208679.7,-1.0,1455208679.08,2.20000004768,315,1455208679.1,0.0,0.0,0.0,0.0
391,1455208681.26,34.1332345,-81.2889961,1455208680.76,0.0,0.07,0.0,225.31,1455208682.1,-1.0,1455208682.1,2.59999990463,315,1455208682.11,0.0,0.0,0.0,0.0
392,1455208682.26,34.1332344,-81.2889965,1455208681.76,-0.0249586236639,-0.0166453328234,0.0,226.9,1455208683.8,-1.0,1455208683.11,2.59999990463,315,1455208683.11,0.0,0.0,0.0,0.0
393,1455208683.26,34.1332348,-81.2889966,1455208683.26,0.0141421356237,0.0141421356237,0.0,228.35,1455208685.1,-1.0,1455208684.12,3.29999995232,270,1455208684.11,0.0,0.0,0.0,0.0
394,1455208684.76,34.1332346,-81.2889972,1455208684.26,0.0178893322746,-0.0089426948271,0.0,229.88,1455208686.4,-1.0,1455208686.14,4.0,270,1455208686.11,0.0,0.0,0.0,0.0
395,1455208685.76,34.1332346,-81.2889979,1455208685.26,0.0141421356237,-0.0141421356237,0.0,229.99,1455208687.6,-1.0,1455208687.15,4.0,315,1455208687.12,0.0,0.0,0.0,0.0
396,1455208686.26,34.1332347,-81.2889979,1455208685.76,-0.0275759336714,0.0643394737479,0.0,230.05,1455208688.8,-1.0,1455208685.13,2.59999990463,270,1455208685.11,0.0,0.0,0.0,0.0
397,1455208688.76,34.1332362,-81.2889973,1455208687.26,-0.06730513082,-0.0192358874323,0.0,229.46,1455208689.9,-1.0,1455208690.08,3.29999995232,293,1455208690.12,0.0,0.0,0.0,0.0
398,1455208691.26,34.1332382,-81.2889967,1455208690.26,0.0299930896921,0.0400051817984,0.0,229.85,1455208691.5,-1.0,1455208691.09,2.59999990463,315,1455208691.13,0.0,0.0,0.0,0.0
399,1455208692.26,34.1332383,-81.2889965,1455208690.76,0.0195946144243,0.0980614658547,0.0,229.78,1455208692.8,-1.0,1455208693.1,3.29999995232,315,1455208693.13,0.0,0.0,0.0,0.0
400,1455208697.26,34.1332384,-81.2889976,1455208696.26,0.07938309859,-0.0099158286716,0.0,229.98,1455208697.4,-1.0,1455208697.14,3.29999995232,293,1455208697.14,0.0,0.0,0.0,0.0
401,1455208698.26,34.1332384,-81.2889983,1455208697.26,-0.04,-7.34788079488e-18,0.0,229.95,1455208699.12,-1.0,1455208699.06,3.29999995232,270,1455208698.14,0.0,0.0,0.0,0.0
402,1455208699.26,34.1332385,-81.2889988,1455208698.76,0.0,0.04,0.0,229.97,1455208700.43,-1.0,1455208700.07,3.29999995232,270,1455208700.15,0.0,0.0,0.0,0.0
403,1455208700.76,34.1332391,-81.2889991,1455208700.76,-0.0591823131036,-0.00987186991959,0.0,230.02,1455208701.7,-1.0,1455208701.08,3.29999995232,270,1455208701.15,0.0,0.0,0.0,0.0
404,1455208701.76,34.1332391,-81.2889999,1455208701.76,-0.0537798466515,0.0448076789639,0.0,229.86,1455208702.92,-1.0,1455208702.09,2.59999990463,270,1455208702.15,0.0,0.0,0.0,0.0
405,1455208703.26,34.1332393,-81.2890008,1455208702.76,0.00989937114421,0.0692964822408,0.0,229.96,1455208704.1,-1.0,1455208704.11,2.59999990463,270,1455208703.15,0.0,0.0,0.0,0.0
406,1455208704.26,34.1332391,-81.2890016,1455208704.26,-0.00894581696837,0.0178877712074,0.0,230.01,1455208705.22,-1.0,1455208705.12,3.29999995232,293,1455208704.16,0.0,0.0,0.0,0.0
407,1455208705.76,34.1332387,-81.2890032,1455208706.26,0.0178893322746,-0.0089426948271,0.0,229.75,1455208706.8,-1.0,1455208706.13,3.29999995232,315,1455208706.16,0.0,0.0,0.0,0.0
408,1455208707.26,34.1332382,-81.2890039,1455208707.26,-0.0357786645491,0.0178853896542,0.0,230.06,1455208708.11,-1.0,1455208707.13,4.0,270,1455208707.16,0.0,0.0,0.0,0.0
409,1455208710.26,34.1332375,-81.2890051,1455208709.76,0.0428718428248,0.0257294596291,0.0,230.5,1455208710.5,-1.0,1455208710.06,4.0,270,1455208710.17,0.0,0.0,0.0,0.0
410,1455208712.26,34.1332368,-81.2890057,1455208711.76,-0.0582367885491,-0.0388391099214,0.0,230.79,1455208712.24,-1.0,1455208712.08,4.59999990463,270,1455208711.17,0.0,0.0,0.0,0.0
411,1455208713.26,34.1332364,-81.289006,1455208713.26,-0.0141421356237,0.0141421356237,0.0,230.53,1455208713.6,-1.0,1455208713.09,4.0,270,1455208713.18,0.0,0.0,0.0,0.0
412,1455208714.76,34.1332354,-81.2890054,1455208714.76,0.0400051817984,-0.0299930896921,0.0,230.21,1455208714.82,-1.0,1455208714.1,4.59999990463,270,1455208714.17,0.0,0.0,0.0,0.0
413,1455208715.26,34.1332354,-81.2890054,1455208715.76,0.0249586236639,0.0166453328234,0.0,230.58,1455208716.04,-1.0,1455208715.11,4.0,270,1455208715.18,0.0,0.0,0.0,0.0
414,1455208716.26,34.1332351,-81.2890047,1455208716.76,-0.0166453328234,0.0249586236639,0.0,230.63,1455208717.21,-1.0,1455208716.12,4.0,270,1455208717.18,0.0,0.0,0.0,0.0
415,1455208716.76,34.1332347,-81.2890048,1455208717.26,0.173436679928,-0.0481634514493,0.0,230.61,1455208718.4,-1.0,1455208718.04,3.70000004768,293,1455208718.18,0.0,0.0,0.0,0.0
416,1455208717.26,34.1332346,-81.2890048,1455208718.26,-0.126668108422,-0.0292436370647,0.0,230.27,1455208719.9,-1.0,1455208719.05,3.29999995232,270,1455208719.19,0.0,0.0,0.0,0.0
417,1455208719.26,34.1332327,-81.2890017,1455208719.76,-0.0683344176601,0.0585696795539,0.0,230.51,1455208721.23,-1.0,1455208721.06,3.29999995232,270,1455208720.19,0.0,0.0,0.0,0.0
418,1455208719.76,34.1332323,-81.2890016,1455208720.26,-0.0537798466515,0.0448076789639,0.0,230.48,1455208723.62,-1.0,1455208720.06,3.29999995232,270,1455208721.19,0.0,0.0,0.0,0.0
419,1455208721.76,34.1332318,-81.2890006,1455208721.76,-0.0098058645401,0.0490290222279,0.0,230.91,1455208725.4,-1.0,1455208722.07,3.29999995232,293,1455208722.19,0.0,0.0,0.0,0.0
420,1455208722.76,34.1332316,-81.2890004,1455208722.76,0.02,1.22464679915e-18,0.0,230.71,1455208726.7,-1.0,1455208723.08,3.29999995232,293,1455208723.2,0.0,0.0,0.0,0.0
421,1455208724.26,34.133231,-81.288999,1455208724.26,0.039697320294,-0.0694559051591,0.0,230.52,1455208727.94,-1.0,1455208724.09,3.29999995232,293,1455208724.2,0.0,0.0,0.0,0.0
422,1455208725.26,34.1332308,-81.2889988,1455208725.26,0.17972457397,-0.00995376870063,0.0,230.88,1455208729.2,-1.0,1455208726.11,4.0,270,1455208725.2,0.0,0.0,0.0,0.0
423,1455208726.76,34.1332304,-81.2889978,1455208726.76,-0.04,-7.34788079488e-18,0.0,230.77,1455208730.33,-1.0,1455208727.02,4.40000009537,293,1455208727.2,0.0,0.0,0.0,0.0
424,1455208727.76,34.1332303,-81.288997,1455208727.76,0.0995038220239,-0.00994934181894,0.0,230.64,1455208731.5,-1.0,1455208728.03,3.29999995232,293,1455208728.21,0.0,0.0,0.0,0.0
425,1455208729.26,34.1332309,-81.2889973,1455208729.26,0.0428718428248,0.0257294596291,0.0,230.28,1455208733.02,-1.0,1455208729.04,3.29999995232,293,1455208729.21,0.0,0.0,0.0,0.0
426,1455208730.76,34.1332308,-81.2889977,1455208730.76,-0.02,-3.67394039744e-18,0.0,230.7,1455208734.4,-1.0,1455208731.06,3.29999995232,293,1455208731.21,0.0,0.0,0.0,0.0
427,1455208733.26,34.1332297,-81.2889997,1455208733.26,-0.103379314619,0.0375861318681,0.0,230.47,1455208736.73,-1.0,1455208733.08,2.59999990463,270,1455208733.22,0.0,0.0,0.0,0.0
428,1455208735.26,34.1332287,-81.2890009,1455208735.26,-0.0300000714566,0.0399999464074,0.0,230.65,1455208738.5,-1.0,1455208735.1,2.59999990463,293,1455208735.22,0.0,0.0,0.0,0.0
429,1455208736.26,34.1332284,-81.2890011,1455208736.26,-0.00948437471921,-0.028461318244,0.0,230.71,1455208739.8,-1.0,1455208736.1,2.59999990463,270,1455208736.22,0.0,0.0,0.0,0.0
430,1455208737.26,34.1332282,-81.2890015,1455208737.26,0.0692947534192,0.00991146551113,0.0,230.65,1455208741.1,-1.0,1455208738.02,3.29999995232,270,1455208737.22,0.0,0.0,0.0,0.0
431,1455208738.76,34.1332281,-81.2890014,1455208738.76,0.0284596624748,0.00948934201186,0.0,230.44,1455208742.3,-1.0,1455208739.03,2.59999990463,315,1455208739.23,0.0,0.0,0.0,0.0
432,1455208739.76,34.1332281,-81.2890013,1455208739.76,0.0178877712074,0.00894581696837,0.0,230.59,1455208743.5,-1.0,1455208740.04,2.59999990463,270,1455208740.24,0.0,0.0,0.0,0.0
433,1455208740.76,34.1332283,-81.2890017,1455208740.76,-0.152720148393,0.0477132714746,0.0,230.65,1455208744.6,-1.0,1455208741.05,2.59999990463,270,1455208741.24,0.0,0.0,0.0,0.0
434,1455208742.26,34.1332286,-81.2890023,1455208742.26,-0.0477060541629,0.0763160035393,0.0,230.25,1455208746.14,-1.0,1455208743.07,3.29999995232,270,1455208742.24,0.0,0.0,0.0,0.0
435,1455208744.26,34.1332284,-81.2890029,1455208744.26,-0.1095490222,0.00995046406211,0.0,230.4,1455208747.5,-1.0,1455208744.08,4.0,270,1455208744.24,0.0,0.0,0.0,0.0
436,1455208746.26,34.1332283,-81.2890041,1455208746.26,-0.0428763328097,0.0257219766891,0.0,230.45,1455208749.9,-1.0,1455208746.1,4.59999990463,270,1455208746.24,0.0,0.0,0.0,0.0
437,1455208747.76,34.1332287,-81.2890054,1455208747.76,0.0,0.07,0.0,230.45,1455208751.6,-1.0,1455208748.02,5.30000019073,270,1455208748.25,0.0,0.0,0.0,0.0
438,1455208749.26,34.1332289,-81.2890062,1455208749.26,0.0166409764683,0.0249615284424,0.0,230.26,1455208752.9,-1.0,1455208749.03,5.30000019073,270,1455208749.25,0.0,0.0,0.0,0.0
439,1455208750.26,34.1332289,-81.289006,1455208750.26,0.00948437471921,0.028461318244,0.0,230.34,1455208754.2,-1.0,1455208751.05,4.59999990463,315,1455208750.25,0.0,0.0,0.0,0.0
440,1455208751.76,34.1332289,-81.2890057,1455208751.76,8.57252759403e-18,-0.07,0.0,230.26,1455208755.4,-1.0,1455208752.06,5.30000019073,315,1455208752.26,0.0,0.0,0.0,0.0
441,1455208752.76,34.1332291,-81.2890061,1455208752.76,0.06,3.67394039744e-18,0.0,230.33,1455208756.6,-1.0,1455208753.06,5.30000019073,315,1455208753.26,0.0,0.0,0.0,0.0
442,1455208753.76,34.1332294,-81.2890059,1455208753.76,-0.0353553390593,-0.0353553390593,0.0,230.47,1455208757.7,-1.0,1455208754.07,4.59999990463,293,1455208754.26,0.0,0.0,0.0,0.0
443,1455208755.76,34.1332306,-81.2890069,1455208755.76,-0.0494974746831,-0.0494974746831,0.0,230.41,1455208759.3,-1.0,1455208755.99,5.09999990463,270,1455208756.27,0.0,0.0,0.0,0.0
444,1455208756.76,34.1332312,-81.2890072,1455208756.76,0.0249615284424,-0.0166409764683,0.0,230.36,1455208760.6,-1.0,1455208757.0,5.30000019073,315,1455208757.27,0.0,0.0,0.0,0.0
445,1455208759.26,34.1332314,-81.2890068,1455208759.26,-0.00948437471921,-0.028461318244,0.0,230.23,1455208763.0,-1.0,1455208759.02,4.59999990463,293,1455208759.27,0.0,0.0,0.0,0.0
446,1455208760.76,34.1332319,-81.2890074,1455208760.76,0.06,3.67394039744e-18,0.0,230.26,1455208764.71,-1.0,1455208761.04,4.59999990463,293,1455208761.28,0.0,0.0,0.0,0.0
447,1455208762.26,34.1332316,-81.2890078,1455208762.26,0.0683344176601,-0.0585696795539,0.0,230.28,1455208766.02,-1.0,1455208762.05,4.0,293,1455208762.28,0.0,0.0,0.0,0.0
